src_ip,dst_ip,protocol,src_port,dst_port,packet_size,timestamp,inter_arrival_time,avg_packet_size,packet_size_variance,jitter,packets_per_second,bytes_per_second,concurrent_connections,failed_connections,retransmission_rate,src_port_entropy,dst_port_entropy,protocol_entropy,packet_size_entropy,slice_type,5qi,priority_level,max_delay_budget,gNB_id,amf_id,upf_id,nssai,tac,ran_ue_id,pdu_session_id,attack_type,is_malicious,attack_category,packet_size_ratio,connection_success_rate,traffic_intensity
192.168.203.37,10.5.175.121,6,58885,827,192.22977414471222,1768260760.5111737,0.1295547939714027,192.22977414471222,109.15504601264723,0.05265655278776648,7.718741772077807,1483.7719875278726,41,11,0.09386750634655748,15.999977986052736,9.99859042974533,1.0,8.413289986263452,V2X,2,5,20,gNB_036,AMF_05,UPF_03,SST2-SD954,37225,2861039,4,Slowloris_5G,1,slowloris,1.0,0.7317073170731707,0.0014837719875278727
192.168.62.225,10.5.73.112,1,63762,126,149.19314378428385,1768226437.5112178,0.12437235172391899,149.19314378428385,22.816021328993173,0.0031573025320105652,8.040372206033332,1199.5684066138904,69,20,0.08373710857805071,15.999977986052736,9.99859042974533,0.5,8.778940558645258,URLLC,3,1,10,gNB_032,AMF_06,UPF_02,SST3-SD815,7501,9477402,4,Slowloris_5G,1,slowloris,1.0,0.7101449275362319,0.0011995684066138904
192.168.40.113,10.5.3.244,1,40739,797,251.5997966193326,1768224191.5112574,0.6092826090535721,251.5997966193326,67.91479185968467,0.01969301040623195,1.641274484353571,412.9443264598584,47,12,0.13000033313361248,15.999977986052736,9.99859042974533,0.5,8.024991040262712,IndustrialIoT,7,12,100,gNB_016,AMF_04,UPF_03,SST7-SD526,55709,8341706,5,Slowloris_5G,1,slowloris,1.0,0.7446808510638299,0.00041294432645985844
192.168.182.248,10.5.39.51,1,58269,784,187.89486993539487,1768284527.511295,0.461758449289682,187.89486993539487,259.7734106355937,0.03290426899133183,2.1656344383915207,406.9116011291867,46,12,0.07579779415381416,15.999977986052736,9.99859042974533,0.5,8.44619611866214,eMBB,6,10,300,gNB_007,AMF_08,UPF_03,SST6-SD311,975,4477109,10,Slowloris_5G,1,slowloris,1.0,0.7391304347826086,0.0004069116011291867
192.168.229.165,10.5.27.27,6,18526,458,165.84676457601526,1768259078.5113342,0.1167494562658,165.84676457601526,116.55956571792568,0.0008644948062651355,8.565350383502686,1420.535648563852,58,14,0.1252208258423293,15.999977986052736,9.99859042974533,1.0,8.626270928714439,eMBB,6,10,300,gNB_024,AMF_03,UPF_04,SST6-SD124,34219,1557200,1,Slowloris_5G,1,slowloris,1.0,0.7586206896551724,0.001420535648563852
192.168.168.233,10.5.58.134,6,22422,171,210.7554998760262,1768222863.5115426,0.25020378909193797,210.7554998760262,61.320911830930335,0.005260174231727006,3.996742030283753,842.3353644679762,42,11,0.06552314561695478,15.999977986052736,9.99859042974533,1.0,8.280551516046186,URLLC,3,1,10,gNB_046,AMF_10,UPF_01,SST3-SD479,13590,2508502,6,Slowloris_5G,1,slowloris,1.0,0.7380952380952381,0.0008423353644679762
192.168.246.204,10.5.98.82,17,60381,833,295.16870795955305,1768246710.5115845,0.12157449995022987,295.16870795955305,49.824535856698695,0.0016620158309503174,8.225409114652988,2427.883380810854,43,21,0.10091364359449329,15.999977986052736,9.99859042974533,1.0,7.79458201276752,IndustrialIoT,7,12,100,gNB_027,AMF_05,UPF_02,SST7-SD449,16398,3373016,13,Slowloris_5G,1,slowloris,1.0,0.5116279069767442,0.002427883380810854
192.168.194.39,10.5.12.103,1,11879,350,216.5772479904852,1768261012.5116541,0.1302558888119836,216.5772479904852,18.96917005988373,0.0037350794691380544,7.67719608779791,1662.7060009785907,44,18,0.061871682640950436,15.999977986052736,9.99859042974533,0.5,8.241240104279932,V2X,2,5,20,gNB_027,AMF_06,UPF_04,SST2-SD330,6789,3462029,15,Slowloris_5G,1,slowloris,1.0,0.5909090909090908,0.0016627060009785908
192.168.164.174,10.5.200.223,17,47022,688,192.880639940496,1768226921.5119553,0.5799029614828309,192.880639940496,52.10107018591169,0.09258677660645497,1.7244264410082804,332.6084754719891,52,17,0.15295023749796835,15.999977986052736,9.99859042974533,1.0,8.408413453635093,eMBB,6,10,300,gNB_031,AMF_03,UPF_04,SST6-SD375,5409,9939070,9,Slowloris_5G,1,slowloris,1.0,0.6730769230769231,0.0003326084754719891
192.168.165.175,10.5.21.230,17,29889,884,178.62821569173758,1768282099.5119958,0.8640082308061238,178.62821569173758,257.5119528595104,0.034363160251114085,1.1573963815911745,206.74365049170493,39,18,0.11593437393835086,15.999977986052736,9.99859042974533,1.0,8.519161813112193,V2X,2,5,20,gNB_029,AMF_02,UPF_02,SST2-SD423,45058,1911860,6,Slowloris_5G,1,slowloris,1.0,0.5384615384615384,0.00020674365049170492
192.168.179.75,10.5.104.29,1,45399,122,270.6159418290736,1768264754.5120327,0.1689681950972178,270.6159418290736,109.52588264292164,0.04243330273601716,5.918273550975901,1601.5791709994394,57,11,0.09205668059623094,15.999977986052736,9.99859042974533,0.5,7.919874966127274,V2X,2,5,20,gNB_006,AMF_04,UPF_02,SST2-SD315,22403,6447490,4,Slowloris_5G,1,slowloris,1.0,0.8070175438596492,0.0016015791709994393
192.168.217.188,10.5.107.19,17,6817,541,272.95291665266006,1768275440.5120714,0.18397629478686656,272.95291665266006,35.47534402266008,0.01787403458406211,5.4354828765221255,1483.6309045623047,56,9,0.07693643665960362,15.999977986052736,9.99859042974533,1.0,7.907469683118037,IndustrialIoT,7,12,100,gNB_021,AMF_04,UPF_03,SST7-SD592,64917,4010549,5,Slowloris_5G,1,slowloris,1.0,0.8392857142857143,0.0014836309045623047
192.168.166.5,10.5.240.95,6,45156,1006,125.26620474588701,1768261663.5121331,0.18249962051663038,125.26620474588701,32.78428048825514,0.013589972801181778,5.4794634485767295,686.3915902470167,44,8,0.100534842478822,15.999977986052736,9.99859042974533,1.0,9.031124550188354,eMBB,6,10,300,gNB_022,AMF_05,UPF_05,SST6-SD599,6804,4571873,4,Slowloris_5G,1,slowloris,1.0,0.8181818181818181,0.0006863915902470167
192.168.252.60,10.5.133.217,1,40898,3,190.21083487377084,1768203302.5121918,0.10293957044445534,190.21083487377084,186.40071742255572,0.0016572429712097213,9.714437273075518,1847.791224040572,59,6,0.06070012061245298,15.999977986052736,9.99859042974533,0.5,8.428522368305362,eMBB,6,10,300,gNB_014,AMF_01,UPF_01,SST6-SD461,7262,1213253,4,Slowloris_5G,1,slowloris,1.0,0.8983050847457628,0.001847791224040572
192.168.31.58,10.5.244.14,1,23625,175,296.10297579132936,1768262406.5122292,0.22821532067057873,296.10297579132936,122.78037619037738,0.008475688223958682,4.381826763696846,1297.4719441327263,48,19,0.12018543488078638,15.999977986052736,9.99859042974533,0.5,7.7900228068168484,URLLC,3,1,10,gNB_020,AMF_06,UPF_05,SST3-SD352,31212,5564712,10,Slowloris_5G,1,slowloris,1.0,0.6041666666666667,0.0012974719441327263
192.168.85.217,10.5.184.95,1,2501,371,189.1430719621205,1768215617.512265,0.24430937865567662,189.1430719621205,253.73446614772593,0.013548828389473572,4.0931707390954255,774.194887657972,54,18,0.05280837499573795,15.999977986052736,9.99859042974533,0.5,8.436643862761152,URLLC,3,1,10,gNB_008,AMF_01,UPF_02,SST3-SD328,47402,5283410,13,Slowloris_5G,1,slowloris,1.0,0.6666666666666667,0.000774194887657972
192.168.200.16,10.5.159.167,1,27672,562,257.7517076405984,1768259953.5123098,0.2012725046028194,257.7517076405984,106.36583695579107,0.003317819306929068,4.968388513738365,1280.6106236379983,57,16,0.07416595275443828,15.999977986052736,9.99859042974533,0.5,7.990139810599421,URLLC,3,1,10,gNB_043,AMF_01,UPF_05,SST3-SD503,36746,7380104,12,Slowloris_5G,1,slowloris,1.0,0.7192982456140351,0.0012806106236379982
192.168.65.31,10.5.222.155,17,1363,680,145.08702271935823,1768242660.5123525,0.12064287721306853,145.08702271935823,54.95678213760392,0.008096812747648658,8.288926981025913,1202.6157372152081,51,15,0.1565931658887747,15.999977986052736,9.99859042974533,1.0,8.819203312681111,IndustrialIoT,7,12,100,gNB_016,AMF_07,UPF_04,SST7-SD250,38206,8475204,5,Slowloris_5G,1,slowloris,1.0,0.7058823529411764,0.0012026157372152081
192.168.129.112,10.5.103.123,1,42000,590,193.29097589177996,1768277888.5123992,0.12435303356898313,193.29097589177996,63.968642919772265,0.02890478207111915,8.041621272112062,1554.3728234386374,48,19,0.07016922770382762,15.999977986052736,9.99859042974533,0.5,8.405347511755663,IndustrialIoT,7,12,100,gNB_036,AMF_01,UPF_05,SST7-SD748,57162,1889023,14,Slowloris_5G,1,slowloris,1.0,0.6041666666666667,0.0015543728234386374
192.168.105.151,10.5.141.111,1,24025,716,210.12337032989979,1768251194.5124466,0.5112113880453649,210.12337032989979,51.26355185365868,0.06921890493519216,1.9561379565966552,411.0303002703324,64,16,0.11051501757105661,15.999977986052736,9.99859042974533,0.5,8.284885165994863,IndustrialIoT,7,12,100,gNB_043,AMF_06,UPF_02,SST7-SD820,41282,4830876,14,Slowloris_5G,1,slowloris,1.0,0.75,0.0004110303002703324
192.168.211.244,10.5.114.100,6,65048,500,272.19324054933475,1768259343.5124865,0.21786897754390674,272.19324054933475,109.1663272894821,0.0014462482736029483,4.589914595796328,1249.3437276744926,56,19,0.09555119897675925,15.999977986052736,9.99859042974533,1.0,7.911490555839622,eMBB,6,10,300,gNB_019,AMF_03,UPF_01,SST6-SD965,42682,5643340,1,Slowloris_5G,1,slowloris,1.0,0.6607142857142857,0.0012493437276744927
192.168.255.167,10.5.12.59,6,25083,261,119.75448123021269,1768258344.5125296,0.4579789501946458,119.75448123021269,119.9883882978498,0.05543941559012824,2.1835064680920153,261.4846843491733,51,21,0.14979373138716012,15.999977986052736,9.99859042974533,1.0,9.096042153446895,eMBB,6,10,300,gNB_041,AMF_03,UPF_04,SST6-SD788,36052,2908991,4,Slowloris_5G,1,slowloris,1.0,0.5882352941176471,0.0002614846843491733
192.168.117.63,10.5.172.105,17,58395,658,284.6591215361842,1768209827.5125744,0.30130124873757025,284.6591215361842,166.85443848260883,0.09430244799783366,3.318937456083987,944.7658206824058,44,8,0.12644705388233424,15.999977986052736,9.99859042974533,1.0,7.846886466497398,mMTC,9,15,1000,gNB_027,AMF_04,UPF_03,SST9-SD497,61030,7994415,13,Slowloris_5G,1,slowloris,1.0,0.8181818181818181,0.0009447658206824058
192.168.52.147,10.5.33.188,6,2420,690,229.26925199672365,1768233069.5126219,0.1041758972980097,229.26925199672365,115.84582009820141,0.00970163643706268,9.599149380392284,2200.7897982473523,42,17,0.09022243781570083,15.999977986052736,9.99859042974533,1.0,8.159078912647304,mMTC,9,15,1000,gNB_013,AMF_07,UPF_05,SST9-SD271,48227,4223436,15,Slowloris_5G,1,slowloris,1.0,0.5952380952380952,0.002200789798247352
192.168.144.92,10.5.216.76,17,47327,89,262.16430942554905,1768248074.512665,0.16374660776885824,262.16430942554905,32.044144824359904,0.0010564589102157163,6.106996741035283,1601.0365832775935,37,12,0.13705347183998007,15.999977986052736,9.99859042974533,1.0,7.965650503241331,IndustrialIoT,7,12,100,gNB_002,AMF_03,UPF_01,SST7-SD483,34394,2938458,11,Slowloris_5G,1,slowloris,1.0,0.6756756756756757,0.0016010365832775935
192.168.152.167,10.5.183.175,17,34783,424,288.560148122578,1768203013.5127125,0.2612219782814791,288.560148122578,130.7605173116584,0.005815787037552896,3.828161805445224,1104.6549376164696,48,22,0.07580172143504811,15.999977986052736,9.99859042974533,1.0,7.8272497274810675,mMTC,9,15,1000,gNB_025,AMF_08,UPF_01,SST9-SD836,55357,8465482,11,Slowloris_5G,1,slowloris,1.0,0.5416666666666667,0.0011046549376164695
192.168.171.90,10.5.163.169,1,30701,884,106.97261576329706,1768224025.5127556,0.33083028902213174,106.97261576329706,31.337619388035492,0.09178935507845207,3.0226978398979134,323.34589459594747,59,16,0.10205663579412003,15.999977986052736,9.99859042974533,0.5,9.258880272164005,URLLC,3,1,10,gNB_010,AMF_09,UPF_04,SST3-SD106,5784,2762655,14,Slowloris_5G,1,slowloris,1.0,0.728813559322034,0.00032334589459594745
192.168.202.220,10.5.94.176,6,24825,656,199.68001886593402,1768227311.5128007,0.20262352568054326,199.68001886593402,171.128218686714,0.008850220018366446,4.935261079094055,985.4730253818109,58,16,0.08410775322456543,15.999977986052736,9.99859042974533,1.0,8.358431820658181,eMBB,6,10,300,gNB_039,AMF_04,UPF_04,SST6-SD587,35838,3521942,12,Slowloris_5G,1,slowloris,1.0,0.7241379310344828,0.000985473025381811
192.168.24.70,10.5.164.42,17,33928,897,100.65192476214331,1768254227.5128493,0.19187581509980195,100.65192476214331,76.29502309155114,0.02729794339925887,5.21170424464314,524.5680635143642,53,13,0.07629652212325036,15.999977986052736,9.99859042974533,1.0,9.346747035163835,mMTC,9,15,1000,gNB_039,AMF_08,UPF_01,SST9-SD527,1537,1469168,3,Slowloris_5G,1,slowloris,1.0,0.7547169811320755,0.0005245680635143642
192.168.245.186,10.5.30.32,1,16375,266,170.14433656358023,1768207058.5128922,0.3029152819989432,170.14433656358023,135.59976640925507,0.02206567795460093,3.3012530546527157,561.689510812379,42,15,0.0950068931173366,15.999977986052736,9.99859042974533,0.5,8.589362665825043,eMBB,6,10,300,gNB_034,AMF_04,UPF_03,SST6-SD311,53626,7606464,15,Slowloris_5G,1,slowloris,1.0,0.6428571428571428,0.000561689510812379
192.168.126.111,10.5.175.186,17,55539,970,158.35863096135517,1768240987.512935,0.15418962453363577,158.35863096135517,110.21097228562502,0.004574428818893231,6.485520689375922,1027.0381774411155,37,11,0.06585709747065373,15.999977986052736,9.99859042974533,1.0,8.69292629609972,mMTC,9,15,1000,gNB_030,AMF_03,UPF_04,SST9-SD960,31279,7891745,6,Slowloris_5G,1,slowloris,1.0,0.7027027027027026,0.0010270381774411155
192.168.36.250,10.5.202.165,6,63527,949,220.35586012781005,1768245406.5129778,0.25304857403847936,220.35586012781005,42.94571085257574,0.03167205848297546,3.9518104529920683,870.8045914311379,44,8,0.08773106622299234,15.999977986052736,9.99859042974533,1.0,8.216286532224895,V2X,2,5,20,gNB_043,AMF_10,UPF_05,SST2-SD393,58462,1535947,7,Slowloris_5G,1,slowloris,1.0,0.8181818181818181,0.0008708045914311379
192.168.194.184,10.5.197.182,1,31258,886,105.34839090165076,1768247550.5130212,0.12967280836384246,105.34839090165076,53.91473412807062,0.003919124949556957,7.711716994623499,812.4169764724998,57,24,0.16707439964337828,15.999977986052736,9.99859042974533,0.5,9.280953517774787,mMTC,9,15,1000,gNB_028,AMF_03,UPF_03,SST9-SD689,31855,2402177,1,Slowloris_5G,1,slowloris,1.0,0.5789473684210527,0.0008124169764724998
192.168.246.252,10.5.195.110,17,51514,420,206.1969441303453,1768247342.5130746,0.180495869812975,206.1969441303453,34.94798851264711,0.003647744055627172,5.540292977541111,1142.391481555789,43,12,0.11556178733935908,15.999977986052736,9.99859042974533,1.0,8.31209884437056,IndustrialIoT,7,12,100,gNB_019,AMF_03,UPF_02,SST7-SD603,1340,2686139,6,Slowloris_5G,1,slowloris,1.0,0.7209302325581395,0.001142391481555789
192.168.106.201,10.5.178.71,6,1252,302,150.3159263495093,1768267829.5131462,0.11612674653498192,150.3159263495093,230.3625902658065,0.020942159869381347,8.611280603635622,1294.4126209910503,40,14,0.14656911980924325,15.999977986052736,9.99859042974533,1.0,8.768123921766346,eMBB,6,10,300,gNB_002,AMF_10,UPF_02,SST6-SD264,51970,6703842,12,Slowloris_5G,1,slowloris,1.0,0.65,0.0012944126209910502
192.168.162.124,10.5.53.22,17,63974,806,205.29341851889174,1768205870.5132017,0.5417707196339496,205.29341851889174,25.71850815553942,0.07211961432182859,1.8457992722007117,378.9304424897665,38,21,0.057730067517788336,15.999977986052736,9.99859042974533,1.0,8.318434419305708,IndustrialIoT,7,12,100,gNB_004,AMF_04,UPF_01,SST7-SD507,47728,8351343,4,Slowloris_5G,1,slowloris,1.0,0.4473684210526315,0.0003789304424897665
192.168.22.82,10.5.225.26,1,65378,793,141.94765696612137,1768212153.51324,0.11836250898841089,141.94765696612137,1.2017759399710506,0.009084937603770646,8.448621176980222,1199.2619806666971,52,13,0.07742540563074228,15.999977986052736,9.99859042974533,0.5,8.850762760609545,mMTC,9,15,1000,gNB_049,AMF_04,UPF_01,SST9-SD171,5404,3352218,5,Slowloris_5G,1,slowloris,1.0,0.75,0.0011992619806666972
192.168.194.78,10.5.219.71,1,40901,945,199.5740899052027,1768234128.5132806,0.3670351780377556,199.5740899052027,50.015531270718604,0.02297163172012635,2.7245344856212492,543.7464903832004,44,18,0.1167607181294476,15.999977986052736,9.99859042974533,0.5,8.359197364138195,mMTC,9,15,1000,gNB_017,AMF_04,UPF_04,SST9-SD942,64749,7892095,9,Slowloris_5G,1,slowloris,1.0,0.5909090909090908,0.0005437464903832003
192.168.16.33,10.5.196.226,17,14094,17,277.8079219186573,1768243296.5133162,0.4145415650824193,277.8079219186573,139.49501604939454,0.07798614957058546,2.4123033351340286,670.1569765710309,43,12,0.06839398806481078,15.999977986052736,9.99859042974533,1.0,7.882034056750617,IndustrialIoT,7,12,100,gNB_005,AMF_03,UPF_02,SST7-SD641,60554,4088519,11,Slowloris_5G,1,slowloris,1.0,0.7209302325581395,0.000670156976571031
192.168.71.154,10.5.27.184,1,45284,396,236.24780000842924,1768245183.5133584,0.4498113348220291,236.24780000842924,212.35927044478032,0.04023925502843841,2.2231542928896104,525.2153107744656,57,14,0.070462706480726,15.999977986052736,9.99859042974533,0.5,8.115820901575866,IndustrialIoT,7,12,100,gNB_003,AMF_05,UPF_04,SST7-SD590,53383,4639030,11,Slowloris_5G,1,slowloris,1.0,0.7543859649122807,0.0005252153107744656
192.168.31.216,10.5.224.46,17,32391,871,149.40651952795236,1768217270.513394,0.2963442319658363,149.40651952795236,131.59772306930725,0.007658315016514872,3.3744540710861,504.1654380679038,51,18,0.12737808172021603,15.999977986052736,9.99859042974533,1.0,8.776878693094444,eMBB,6,10,300,gNB_019,AMF_05,UPF_04,SST6-SD978,24169,5749857,14,Slowloris_5G,1,slowloris,1.0,0.6470588235294117,0.0005041654380679038
192.168.81.168,10.5.238.137,1,63205,830,222.14171768660765,1768218027.5134351,0.1066674852109619,222.14171768660765,75.95510670628727,0.003800790434014938,9.374928058182373,2082.5626220330055,46,28,0.08075251372875225,15.999977986052736,9.99859042974533,0.5,8.204641443249724,mMTC,9,15,1000,gNB_031,AMF_07,UPF_02,SST9-SD716,59964,2225424,3,Slowloris_5G,1,slowloris,1.0,0.3913043478260869,0.0020825626220330054
192.168.219.15,10.5.167.95,17,30731,333,256.3614935390916,1768241188.5134764,0.3918526951381857,256.3614935390916,44.550208025077225,0.022010643283480687,2.5519793851292842,654.229246652716,51,17,0.11371686015267002,15.999977986052736,9.99859042974533,1.0,7.997942216271929,URLLC,3,1,10,gNB_002,AMF_02,UPF_01,SST3-SD527,40955,1770581,2,Slowloris_5G,1,slowloris,1.0,0.6666666666666667,0.000654229246652716
192.168.120.186,10.5.213.173,17,32735,7,233.32139439471004,1768241222.513517,0.30207960690031616,233.32139439471004,161.32690016640842,0.014662802707784169,3.310385663769723,772.3837990550095,53,23,0.115800198548463,15.999977986052736,9.99859042974533,1.0,8.133803195033916,V2X,2,5,20,gNB_005,AMF_01,UPF_01,SST2-SD876,15223,9657693,1,Slowloris_5G,1,slowloris,1.0,0.5660377358490566,0.0007723837990550095
192.168.216.87,10.5.74.218,6,43848,470,210.45990784902807,1768237736.5135643,0.14657272733870383,210.45990784902807,75.27515290847148,0.06564944687156733,6.8225516312402075,1435.8735876060503,46,14,0.0904144605702043,15.999977986052736,9.99859042974533,1.0,8.282576367054292,IndustrialIoT,7,12,100,gNB_046,AMF_07,UPF_03,SST7-SD192,11395,4167486,2,Slowloris_5G,1,slowloris,1.0,0.6956521739130435,0.0014358735876060502
192.168.21.155,10.5.1.168,17,8346,18,191.6840333118982,1768241854.5136924,0.11104827026182473,191.6840333118982,68.01909705204265,0.016007570659918174,9.00509298922211,1726.1325445227917,50,14,0.07367869747611519,15.999977986052736,9.99859042974533,1.0,8.417391626309465,mMTC,9,15,1000,gNB_044,AMF_07,UPF_01,SST9-SD129,252,5395215,5,Slowloris_5G,1,slowloris,1.0,0.72,0.0017261325445227917
192.168.191.131,10.5.174.138,1,38626,640,284.55725095458604,1768244737.5137413,0.12119363946629155,284.55725095458604,47.13807072857989,0.004880127965841958,8.25125810565444,2347.9553234617724,50,23,0.08896640134989875,15.999977986052736,9.99859042974533,0.5,7.847402854259789,eMBB,6,10,300,gNB_028,AMF_09,UPF_05,SST6-SD329,54028,1936433,15,Slowloris_5G,1,slowloris,1.0,0.54,0.0023479553234617722
192.168.67.140,10.5.125.151,6,58135,971,106.7768527896558,1768282664.5137844,0.30231896433522926,106.7768527896558,71.4362849235994,0.03292562041526578,3.3077647053961874,353.1927050109079,61,19,0.12267517410872174,15.999977986052736,9.99859042974533,1.0,9.261522864467405,mMTC,9,15,1000,gNB_008,AMF_05,UPF_01,SST9-SD782,23803,5714905,7,Slowloris_5G,1,slowloris,1.0,0.6885245901639344,0.0003531927050109079
